IncidentId	New_ClientRoomIdName
B3BFD862-4FC7-E411-9CF1-005056861309	CFI Corporate Facilites, Inc - Auralink
8D0983A4-4FC7-E411-9CF1-005056861309	CFI Corporate Facilites, Inc - Auralink
6FFDEE15-50C7-E411-9CF1-005056861309	CFI Corporate Facilites, Inc - Auralink
9782DB24-50C7-E411-9CF1-005056861309	CFI Corporate Facilites, Inc - Auralink
E8A469BA-50C7-E411-9CF1-005056861309	CFI Corporate Facilites, Inc - Auralink
1B8E4BDE-50C7-E411-9CF1-005056861309	CFI Corporate Facilites, Inc - Auralink
B1D5A35E-51C7-E411-9CF1-005056861309	CFI Corporate Facilites, Inc - Auralink
B1A08476-51C7-E411-9CF1-005056861309	CFI Corporate Facilites, Inc - Auralink
8FFD38B2-51C7-E411-9CF1-005056861309	CFI Corporate Facilites, Inc - Auralink
B1CC07D6-51C7-E411-9CF1-005056861309	CFI Corporate Facilites, Inc - Auralink
F1512A0C-52C7-E411-9CF1-005056861309	CFI Corporate Facilites, Inc - Auralink
B12FEA35-52C7-E411-9CF1-005056861309	CFI Corporate Facilites, Inc - Auralink
F4319977-52C7-E411-9CF1-005056861309	CFI Corporate Facilites, Inc - Auralink
0C2A32E0-52C7-E411-9CF1-005056861309	CFI Corporate Facilites, Inc - Auralink
8BAA0E0A-53C7-E411-9CF1-005056861309	CFI Corporate Facilites, Inc - Auralink
D2850F2E-53C7-E411-9CF1-005056861309	CFI Corporate Facilites, Inc - Auralink
D173CC11-6CC7-E411-9CF1-005056861309	Cooper Health System - Camden, NJ - Boardroom
EF4F56EB-D9C7-E411-9CF1-005056861309	University of Pennsylvania - Van Pelt Library - Film Studies Room
EE0864A3-F3C7-E411-9CF1-005056861309	Auralink Universal Client Room (DEMO)
9DCDF3B2-F9C7-E411-9CF1-005056861309	Auralink Universal Client Room (DEMO)
D26A81D3-13C8-E411-9CF1-005056861309	Lockheed Martin - Crystal City - Global Vision Center MST Area
64D42C41-15C8-E411-9CF1-005056861309	Duane Morris - New York - Boardroom
6D42FEE6-15C8-E411-9CF1-005056861309	W. L. Gore & Associates - Newark, DE - Black Oak / Pin Oak Divisible Conference Room - Side A
FB28F8B9-38C8-E411-9CF1-005056861309	Dilworth Paxson - Philadelphia - Dilworth A/B/C
50811EC7-B6C8-E411-9CF1-005056861309	Fox Rothschild - Phila - 18A
0A172DA5-BEC8-E411-9CF1-005056861309	VH-B2
C6CAB6CF-C3C8-E411-9CF1-005056861309	Wakefern - NJ - Eickhoff Room 517
65A4AE5C-C7C8-E411-9CF1-005056861309	Bravo Health - Lehigh Community Room
616674C4-C9C8-E411-9CF1-005056861309	Christiana Care - Newark, DE - Distance Learning Center - 2E56
E2E7E63F-D0C8-E411-9CF1-005056861309	Comcast Spotlight - West Chester - MCC
CBDC5663-DEC8-E411-9CF1-005056861309	AmeriHealth Caritas - Philadelphia - 100 Stevens - Stewardship
6BD662AE-DEC8-E411-9CF1-005056861309	AmeriHealth Caritas - Philadelphia - 100 Stevens - Hospitality
CC52088B-EEC8-E411-9CF1-005056861309	Delaware Valley College - Doylestown - Lab 205
F62B7E7B-F7C8-E411-9CF1-005056861309	ARI Fleet Management - Mount Laurel - Trailblazer
219C0CC4-6FC9-E411-9CF1-005056861309	University of Pennsylvania - School of Dental Medicine - Sig Seigel
C6AF814F-80C9-E411-9CF1-005056861309	Hangley Aronchick - Philadelphia - Conference Room
817D91D5-8CC9-E411-9CF1-005056861309	Nuclear Regulatory Commission - King of Prussia - Digital Signage
DEFCF694-8DC9-E411-9CF1-005056861309	Nuclear Regulatory Commission- King of Prussia- 2063
640DEEEF-8DC9-E411-9CF1-005056861309	Nuclear Regulatory Commission - King of Prussia - Training Rooms A&B - Divisible 2089
12F3CE71-95C9-E411-9CF1-005056861309	Volpe and Koenig- Boardroom
E2817BE2-96C9-E411-9CF1-005056861309	Versa Capital - Philadelphia - Room C
196F91FA-A0C9-E411-9CF1-005056861309	ARI Fleet Management - Mount Laurel, NJ - Excellence Room
4393CB9F-A5C9-E411-9CF1-005056861309	University of Pennsylvania - Wharton Executive Education - Steinberg Conference Center - Yasuda
5C19F4BE-A9C9-E411-9CF1-005056861309	White & Williams: Center Valley PA Small VTC Conference Room - CEN12-2230
3CF43A71-AAC9-E411-9CF1-005056861309	White and Williams - Philadelphia - Ben Franklin Conference Room 028
95648A1B-AEC9-E411-9CF1-005056861309	Husqvarna - Charlotte - Presidents Conference Room
EE0FD60E-BDC9-E411-9CF1-005056861309	TMG Health - King Of Prussia - King of Prussia 1
C3BABF3F-DDC9-E411-9CF1-005056861309	The Hub - Commerce Square - Apollo/Auditorium
AD0693F3-D8CB-E411-9CF1-005056861309	University of Pennsylvania - Annenberg School for Communications - Room 500
02765C60-E0CB-E411-9CF1-005056861309	Lutheran Church of St. Andrew's Sanctuary
6E71F1F9-E2CB-E411-9CF1-005056861309	Teleflex - Morrisville, NC - Auditorium 694
2ED24767-E3CB-E411-9CF1-005056861309	Navient Solutions - Wilmington, DE - Divisible Conference Room 308 A
A563FAF4-E3CB-E411-9CF1-005056861309	Commonwealth Connections Academy - Harrisburg - Midtown Boardroom
1859685F-E4CB-E411-9CF1-005056861309	Braskem - Philadelphia - Conference Room 38-2
2D590261-E8CB-E411-9CF1-005056861309	The Investment Fund for Foundations - Radnor - Boardroom 302- 303
BD4E7C87-EBCB-E411-9CF1-005056861309	ARI Fleet Management - Mount Laurel - Holman Boardroom
852FA682-ECCB-E411-9CF1-005056861309	AmerisourceBergen - Conshohocken - Millenium III - City Hall - A 207
7962A544-EFCB-E411-9CF1-005056861309	AmeriHealth Caritas - Philadelphia - 100 Stevens - Boardroom 305
A3DE7659-F5CB-E411-9CF1-005056861309	Next Gen Reporting - Auralink
FF617380-04CC-E411-9CF1-005056861309	Cenero Boathouse Row 3 - Auralink
706F85E5-09CC-E411-9CF1-005056861309	VWR International - Radnor, PA - Room 357
A3D928FF-43CC-E411-9CF1-005056861309	Cenero Boathouse Row
3A5B3A42-45CC-E411-9CF1-005056861309	Auralink Universal Client Room (DEMO)
38C98D71-8CCC-E411-9CF1-005056861309	AmerisourceBergen - Conshohocken - Millenium III - Chestnut 384
8147C98F-8FCC-E411-9CF1-005056861309	JMHH-440
3C9629BC-90CC-E411-9CF1-005056861309	JMHH-741
9CB65DAC-91CC-E411-9CF1-005056861309	JMHH-F45
9489DCDD-94CC-E411-9CF1-005056861309	JMHH-F55
E9B0ECAC-CACC-E411-9CF1-005056861309	Roche Molecular Systems - Branchburg, NJ - Training Room 2601 - A & B
6A3A94CC-CCCC-E411-9CF1-005056861309	SCC-Parkinson
C4494784-E2CC-E411-9CF1-005056861309	VWR International - Radnor, PA - Magnesium Conference Room 306
BF463994-F8CC-E411-9CF1-005056861309	Robert Wood Johnson University Hospital - New Brunswick, NJ - Boardroom 922
36EEC9D8-52CD-E411-9CF1-005056861309	The Hub - Cira Center - G - Revolution
06AB58C3-6FCD-E411-9CF1-005056861309	Perdue - Salisbury, MD - Mediascape 102
206B8971-77CD-E411-9CF1-005056861309	Danella Companies - Auralink
2D2511D6-7DCD-E411-9CF1-005056861309	Cecil College - North East Maryland - Technology Center - TC 106 Lecture Hall
5D1D8E99-96CD-E411-9CF1-005056861309	University of Pennsylvania - Annenberg School for Communications - Room 500
988F0E66-A7CD-E411-9CF1-005056861309	Auralink Universal Client Room (DEMO)
986CD7BF-A7CD-E411-9CF1-005056861309	Auralink Universal Client Room (DEMO)
1599F849-AECD-E411-9CF1-005056861309	Virtua Health Systems - Marlton, NJ - 301 Lippincott Teamwork
C92FF9F9-CDCD-E411-9CF1-005056861309	AmerisourceBergen - Chesterbrook - 1325 Conference Room 1C
88B50420-D1CD-E411-9CF1-005056861309	Braskem - Philadelphia - Conference Room 38-2
57179DA1-2CCE-E411-9CF1-005056861309	Cenero - Service Call Center
4330B3CB-42CE-E411-9CF1-005056861309	The Highlands at Wyomissing - Wyomissing, PA - Cultural Center (AKA - Multipurpose Room C1532)
50CBD641-44CE-E411-9CF1-005056861309	Pennsylvania Bar Institute (PBI) - East Conference Room
6F1899F0-51CE-E411-9CF1-005056861309	ASTM International - Conshohocken - Divisible Multi-Purpose Room 401
CA283E37-55CE-E411-9CF1-005056861309	Susquehanna Health - Cherry Room 03-153 (Room D)
977716BF-5BCE-E411-9CF1-005056861309	Spark Therapeutics - Philadelphia - Large Conference Room
A4D343DC-63CE-E411-9CF1-005056861309	The Governors Woods Foundation - Large Conference Room
BAF357FE-67CE-E411-9CF1-005056861309	Auralink Universal Client Room (DEMO)
70C0D971-6DCE-E411-9CF1-005056861309	WSLC-104
A112EEE8-70CE-E411-9CF1-005056861309	AmeriHealth Caritas - Philadelphia - 200 Stevens - Conference Room L
F5ED34A1-76CE-E411-9CF1-005056861309	Roche Molecular Systems - Branchburg, NJ - Training Room 2601 - A & B
C755F627-F1CE-E411-9CF1-005056861309	Perdue Farms Innovation Center -  Salisbury, MD - Lobby Conference Room
5A7A4FF6-00CF-E411-9CF1-005056861309	JMHH-Wharton User Racks
07033D86-05CF-E411-9CF1-005056861309	Capital Blue Cross - Harrisburg, PA - Boardroom
12F7911F-07CF-E411-9CF1-005056861309	Camden County Democratic - Committee Room
16234F60-09CF-E411-9CF1-005056861309	Braskem - La Porte, TX - VTC Room
E8915870-0CCF-E411-9CF1-005056861309	University of Pennsylvania - Annenberg School for Communications - Room 500
59F9E826-31CF-E411-9CF1-005056861309	Hale Trailer Brake & Wheel - Vorhees, NJ - Conference Room
77490BD5-3FCF-E411-9CF1-005056861309	University of Pennsylvania - Vet School - Hill 130
2A023558-45CF-E411-9CF1-005056861309	Sallie Mae - Newark, DE - 200 West
F98FCA47-3ED1-E411-9CF1-005056861309	Cenero Data Center
CE721C35-61D1-E411-9CF1-005056861309	Bravo Health - Lehigh Community Room
AF7679D4-66D1-E411-9CF1-005056861309	Grace Bible Fellowship Church - Reading - Sanctuary
46990123-71D1-E411-9CF1-005056861309	Delaware Valley College - Doylestown - Auditorium, Lobby, Lounge, Outside
FA6B5FB0-77D1-E411-9CF1-005056861309	Colonial School District - Plymouth Whitemarsh High School - Gym/Auditorium
96F5507B-8FD1-E411-9CF1-005056861309	Aquatech - Canonsburg, PA - VC Room
48542538-96D1-E411-9CF1-005056861309	Public Health Accrediation Board - Virginia - Training Room 205
62841B4D-97D1-E411-9CF1-005056861309	University of Pennsylvania - Anatomy 349
41BCDFEA-97D1-E411-9CF1-005056861309	AmerisourceBergen - Conshohocken - Millenium III - William Penn 405
E50014CA-9ED1-E411-9CF1-005056861309	Comcast - Oaks, PA - Broad
3BBDE469-3FD2-E411-9CF1-005056861309	DaVita - Malvern - Village Room (1230)
B6B98584-4DD2-E411-9CF1-005056861309	Davita - Malvern - Town Hall 1094
B62D3599-51D2-E411-9CF1-005056861309	Teleflex - Morrisville, NC - Auditorium 694
163BA3AD-52D2-E411-9CF1-005056861309	Teleflex - Wayne - Boardroom (4123)
C52B84B5-73D2-E411-9CF1-005056861309	Auralink Universal Client Room (DEMO)
DCA971B2-F1D2-E411-9CF1-005056861309	Spark Therapeutics - Philadelphia - Large Conference Room
39D22BD0-F5D2-E411-9CF1-005056861309	Fox Rothschild - Phila - 18A
538FF0F6-08D3-E411-9CF1-005056861309	Nuclear Regulatory Commission - Maryland - Protective Measures Team B1C18
95E858CE-2CD3-E411-9CF1-005056861309	Telerx - Wilkes Barre - VTC Cart
B957964F-2ED3-E411-9CF1-005056861309	Hangley Aronchick - Philadelphia - Conference Room
3983EDA5-31D3-E411-9CF1-005056861309	UPHS -  Founders Building - 7th Floor Conference Room F 047
595AA3A6-33D3-E411-9CF1-005056861309	ASTM International - Conshohocken - Divisible Multi-Purpose Room 401
6415159A-CFD3-E411-9CF1-005056861309	Acumen - McLean, VA - Divisible Training Room House
FEA45EF9-D3D3-E411-9CF1-005056861309	Tyco Fire Suppression - Lansdale - Global Conference Room
1A42F54B-E2D3-E411-9CF1-005056861309	Ballard Spahr - Philadelphia - Conference Room Eleven (4824)
5E48A304-F2D3-E411-9CF1-005056861309	Spark Therapeutics - Philadelphia - Large Conference Room
FAD81F46-FBD3-E411-9CF1-005056861309	Radian Group - Philadelphia - Wellness Center
272B094C-03D4-E411-9CF1-005056861309	TMG Health - King Of Prussia - King of Prussia 1
CFE1C1C7-14D4-E411-9CF1-005056861309	Teleflex - Wayne - Boardroom (4123)
D85F5688-74D4-E411-9CF1-005056861309	Tozour Trane - King of Prussia - Divisible Training Room 136
9C6D186E-82D4-E411-9CF1-005056861309	Wakefern - PA - Cowhey Family Supermarkets Room 439
4D06B550-87D4-E411-9CF1-005056861309	TMG Health - Jessup - Executive Conference Room 343
60EA0C70-8DD4-E411-9CF1-005056861309	Richardson Group - Philadelphia - Divisible Boardroom (Side A)
E003CA3A-A0D4-E411-9CF1-005056861309	WW-Surplus
F5C8E1A2-B2D4-E411-9CF1-005056861309	Cancer Treatment Centers of America - Philadelphia - Boardroom
891F4DB1-C7D4-E411-9CF1-005056861309	AACR - Phila - Executive Conference Room
DF7173C8-DFD6-E411-9CF1-005056861309	AstraZeneca - Wilmington - Digital Signage
557A852E-E8D6-E411-9CF1-005056861309	Campbell Soup Company - Camden, NJ - Dorrance Kitchen
50365355-E8D6-E411-9CF1-005056861309	Braskem - Freeport TX - VTC Room
FC4F79AC-F4D6-E411-9CF1-005056861309	JMHH-419
D4DCD28F-FCD6-E411-9CF1-005056861309	Auralink Universal Client Room (DEMO)
AAA0F1F6-FFD6-E411-9CF1-005056861309	Intech - Philadelphia - Main Conference Room at Elevator 601
D903E9D9-00D7-E411-9CF1-005056861309	Kay & Sons - Norristown, PA - Demo Space
196EEC03-01D7-E411-9CF1-005056861309	Braskem - Philadelphia - Conference Room 28-1
01A2991E-13D7-E411-9CF1-005056861309	Cooper Health C4100/C4101
7C606D0C-15D7-E411-9CF1-005056861309	AmerisourceBergen - Conshohocken - Millenium III - Penn's Landing 260
01DD25CB-17D7-E411-9CF1-005056861309	RSM (McGladrey) - McLean Virginia - Boardroom 408
6379E383-20D7-E411-9CF1-005056861309	Graham Company - Philadelphia - Conference Room 25C & 25D
2D1C17A1-22D7-E411-9CF1-005056861309	VH-334
23C98D45-25D7-E411-9CF1-005056861309	Spectrum - King of Prussia - Training Room 1
00564DFE-29D7-E411-9CF1-005056861309	ARI Fleet Management - Mount Laurel - Trailblazer
30D2B489-36D7-E411-9CF1-005056861309	University of Pennsylvania - Annenberg School for Communications - Room 500
3D5DB0DF-90D7-E411-9CF1-005056861309	JMHH-F94
BBCC2A0E-93D7-E411-9CF1-005056861309	SCC-Hattersly Room
BF0F3891-A1D7-E411-9CF1-005056861309	AmerisourceBergen - Chesterbrook - Conference Room IBS 107
854B62B5-A4D7-E411-9CF1-005056861309	Wakefern - NJ - Elizabeth Produce Room 947
CAE0E975-A8D7-E411-9CF1-005056861309	Cecil College - North East Maryland - Phys Ed Complex - PE Room 220
08E3E6AE-ACD7-E411-9CF1-005056861309	ARI Fleet Management - Mount Laurel, NJ - Excellence Room
09EF0513-B2D7-E411-9CF1-005056861309	Cenero Boathouse Row
5448C1B2-B3D7-E411-9CF1-005056861309	SHDH - Finance Multipurpose Room 2032
81B7EAD1-BED7-E411-9CF1-005056861309	Gift of Life - Philadelphia - Call Center
3EAE0545-C4D7-E411-9CF1-005056861309	BTG International - Tatara Bridge VTC Room
1E9DA09D-C5D7-E411-9CF1-005056861309	Next Gen Reporting - Auralink
BADE301D-DCD7-E411-9CF1-005056861309	VWR International - Radnor, PA - IS Area
9AABF303-E0D7-E411-9CF1-005056861309	Nexus Of Royal Oaks- Beverly Hills, MI- Jessica Brady's Classroom
DC970E08-EBD7-E411-9CF1-005056861309	Robert Wood Johnson University Hospital - Rahway, NJ - Executive Conference Room
F3847D8D-10D8-E411-9CF1-005056861309	Davita - Malvern - Tour DaVita (1076)
D8F28F66-57D8-E411-9CF1-005056861309	Braskem - Frankfurt - VTC Room
FCBFC604-7ED8-E411-9CF1-005056861309	Braskem - Freeport TX - VTC Room
91121FE7-80D8-E411-9CF1-005056861309	University of Pennsylvania - Wharton Executive Education - Steinberg Conference Center - Parkinson
DFF58995-9AD8-E411-9CF1-005056861309	Toll Brothers - Horsham - Multipurpose Room
CAD6E455-9ED8-E411-9CF1-005056861309	AmerisourceBergen - Chesterbrook - Edward Hector Boardroom (was 305)
62B54F17-A1D8-E411-9CF1-005056861309	VWR International - Radnor, PA - Executive Office 585
CB167834-B4D8-E411-9CF1-005056861309	SHDH-206
0AE1DEB3-BBD8-E411-9CF1-005056861309	Stroock, Stroock & Lavan, LLP - Auralink
DBE5F412-28D9-E411-9CF1-005056861309	Fox Rothschild - DC  Boardroom
DEFCA909-38D9-E411-9CF1-005056861309	Destination Maternity - Moorestown - Executive Boardroom 305
DDD5CF84-3BD9-E411-9CF1-005056861309	Robert Wood Johnson University Hospital - Rahway, NJ - Executive Conference Room
39871406-4AD9-E411-9CF1-005056861309	Camden Partners - Baltimore - Conference Room
D90BFEBE-4DD9-E411-9CF1-005056861309	Astrazeneca Wilmington DE .USUW C&TC Auditorium BGB-022 (300)
2F350228-52D9-E411-9CF1-005056861309	Cenero - Phila - Service Department
7A6CAF22-54D9-E411-9CF1-005056861309	The Hub - Cira Center - H - Huntington
34127A6F-60D9-E411-9CF1-005056861309	The Investment Fund for Foundations - Radnor - Boardroom 302- 303
20323469-62D9-E411-9CF1-005056861309	Acumen - McLean, VA - Divisible Training Room House
B6EE0F31-68D9-E411-9CF1-005056861309	Gift of Life - Philadelphia - Call Center
D7BFF2DD-7CD9-E411-9CF1-005056861309	Auralink Universal Client Room (DEMO)
FD2C0794-7DD9-E411-9CF1-005056861309	Auralink Universal Client Room (DEMO)
FD45A3DE-7DD9-E411-9CF1-005056861309	Auralink Universal Client Room (DEMO)
3E437F3F-8DDB-E411-9CF1-005056861309	University of Pennsylvania - Van Pelt Library - Class of 78' Pavilion
8BEDA7C2-60DC-E411-9CF1-005056861309	Cutanea Life Science - Wayne, PA - CEO Conference Room 342
7B4ABA41-65DC-E411-9CF1-005056861309	Cooper Health System - Camden, NJ - Training Room 1014
09C6CD66-75DC-E411-9CF1-005056861309	AmeriHealth Caritas - Philadelphia - Two International - Room 4022
3021EDFF-96DC-E411-9CF1-005056861309	Peirce College - Philadelphia - Classroom 65
E9A4F421-3FDD-E411-9CF1-005056861309	Radian Group - Philadelphia - Boardroom (11th Floor)
D6E08AFE-46DD-E411-9CF1-005056861309	VH-334
8939C534-4EDD-E411-9CF1-005056861309	Packaging Machinery Manufacturers Institute - Reston, VA - Main Conference Room
2DC5E8FF-4EDD-E411-9CF1-005056861309	Ebay Enterprise King of Prussia Dun and Brad
EA623B94-5BDD-E411-9CF1-005056861309	University of Pennsylvania - Van Pelt Library - Class of 78' Pavilion
D6F6C25F-60DD-E411-9CF1-005056861309	SHDH-116
AB96D97D-69DD-E411-9CF1-005056861309	Digital Truss - Conference Room
FE6042FA-6CDD-E411-9CF1-005056861309	Clearpath Foundation - Charlotte, NC - Media-Site Room
FEFA40AA-FEDD-E411-9CF1-005056861309	VH-334
BFC14D24-24DE-E411-9CF1-005056861309	SHDH - Finance Multipurpose Room 2032
A3A973DB-37DE-E411-9CF1-005056861309	Brandywine Realty Trust - Plymouth Meeting - Fitness Room
3B47C410-A6DE-E411-9CF1-005056861309	Nova (Network of Victim Assistance) - Auralink
D1111A8E-C4DE-E411-9CF1-005056861309	Vance Hall Teleprescence
DCD4B91B-CDDE-E411-9CF1-005056861309	Intech - Philadelphia - Main Conference Room at Elevator 601
1C93FC04-D0DE-E411-9CF1-005056861309	Cecil College - North East Maryland - Phys Ed Complex - Room 221
81F9F162-E6DE-E411-9CF1-005056861309	Embry-Riddle Real Presence Users
EBC6790C-FDDE-E411-9CF1-005056861309	Peirce College - Philadelphia - Classroom 63
45ADA382-07DF-E411-9CF1-005056861309	University of Pennsylvania - School of Design - Addams PC Lab 106
07817D36-09DF-E411-9CF1-005056861309	Colonial School District - Colonial Elementary School - Boardroom
11C100AB-8ADF-E411-9CF1-005056861309	Cenero - Malvern - Rocky Room
2021537F-B5DF-E411-9CF1-005056861309	University of Pennsylvania - Wharton Executive Education - Steinberg Conference Center - Hattersley
EC949CEA-BCDF-E411-9CF1-005056861309	Marshall Dennehey - King Of Prussia
098D1C51-C4DF-E411-9CF1-005056861309	Peirce College - Philadelphia - Digital Signage and Emergency Broadcast System
66F15D8A-EEE1-E411-9CF1-005056861309	VWR International - Radnor, PA - Galileo TR 218 / B Franklin TR 221
EEEF5503-FCE1-E411-9CF1-005056861309	CMI Media, LLC - Philadelphia - Multipurpose Room
EF874F16-FFE1-E411-9CF1-005056861309	Braskem - Kenova, WV - VTC Room
9C7BE470-16E2-E411-9CF1-005056861309	Nuclear Regulatory Commission - King of Prussia - Training Rooms A&B - Divisible 2089
79807BCA-23E2-E411-9CF1-005056861309	VWR International - Radnor, PA - Isaac Newton Conference Room 212
8DCB0506-2DE2-E411-9CF1-005056861309	Lash Group - Amerisourcebergen - Charlotte, NC - VTC Room
7CF1F52E-8EE2-E411-9CF1-005056861309	AmerisourceBergen - Conshohocken - Millenium III - Agnes Irwin 407 / Washington Room
F4ADDE60-A6E2-E411-9CF1-005056861309	AmerisourceBergen - Conshohocken - Millenium III - Digital Signage
10E13DAF-ADE2-E411-9CF1-005056861309	Montgomery McCracken - Philadelphia - Room 2826
B0DA9220-B7E2-E411-9CF1-005056861309	SCC-Parkinson
8E17AC26-BBE2-E411-9CF1-005056861309	Modspace - Berwyn - Quad Divisible Training Room (Rm 358/359/360/361)
8D402F7A-BDE2-E411-9CF1-005056861309	Wakefern Vidyo Panorama Systems
6CA13CD0-C0E2-E411-9CF1-005056861309	Elwyn - Elwyn, PA - Distance Learning Room
055E91FD-C2E2-E411-9CF1-005056861309	Selective Service System - VA - Lifesize
275255C2-C7E2-E411-9CF1-005056861309	Stroock, Stroock & Lavan, LLP - Auralink
3DDA3F5B-DDE2-E411-9CF1-005056861309	Flaster Greenberg - Cherry Hill - Main Conference Room
B9F4E3E1-F8E2-E411-9CF1-005056861309	Avidex - Littler Mendelson - Conference Room 1479
9767F03D-5BE3-E411-9CF1-005056861309	AmerisourceBergen - Conshohocken - Millenium III - Chestnut 384
E82E7517-87E3-E411-9CF1-005056861309	Auralink Universal Client Room (DEMO)
16A7A721-96E3-E411-9CF1-005056861309	University of Pennsylvania - Vet School -  Ryan B101
C7A8FCD9-97E3-E411-9CF1-005056861309	Amerisource Bergen Corp - Training Rooms 312 A/B
03B7B2EE-A3E3-E411-9CF1-005056861309	VWR International - Radnor, PA - Magnesium Conference Room 306
E97EFEAC-A8E3-E411-9CF1-005056861309	K & L Gates - Newark - Room 10H
B66420B3-ADE3-E411-9CF1-005056861309	Audrey Claire Cook - Philadelphia - Demo Kitchen
1FA51094-AFE3-E411-9CF1-005056861309	AstraZeneca Pharmacueticals - Newark DE
B38DBF08-B0E3-E411-9CF1-005056861309	Versa Capital - Philadelphia - Room C
8E24EC0E-B8E3-E411-9CF1-005056861309	Teleflex -  Wayne - Reception 4001
EF9E7AC5-2AE4-E411-9CF1-005056861309	AACR - Philadelphia - Divisible Room A
30839945-31E4-E411-9CF1-005056861309	Elwyn - Auralink
D11A126A-32E4-E411-9CF1-005056861309	Auralink Universal Client Room (DEMO)
DFCBF978-32E4-E411-9CF1-005056861309	Auralink Universal Client Room (DEMO)
81D44709-34E4-E411-9CF1-005056861309	Auralink Universal Client Room (DEMO)
FBF13118-34E4-E411-9CF1-005056861309	Auralink Universal Client Room (DEMO)
0105192D-34E4-E411-9CF1-005056861309	Auralink Universal Client Room (DEMO)
6B07E447-41E4-E411-9CF1-005056861309	Cenero Boathouse Row
0DB7FF73-49E4-E411-9CF1-005056861309	Susquehanna Health - Auralink
6922DC30-5AE4-E411-9CF1-005056861309	Grace Mennonite Church - Lansdale, PA - Sanctuary
DB25D753-5AE4-E411-9CF1-005056861309	University of Pennsylvania - Vet School - Hill 130
C1EFC6C4-68E4-E411-9CF1-005056861309	ASTM International - Conshohocken - Conference Room 404
1577D37F-6CE4-E411-9CF1-005056861309	ARI Fleet Management - Mount Laurel - Web Conference (2E6)
A9D768B6-6EE4-E411-9CF1-005056861309	TMG Health - King Of Prussia - King of Prussia 1
746116EE-71E4-E411-9CF1-005056861309	Philadelphia Corporation for Aging - Divisible Auditorium
32CC52B0-79E4-E411-9CF1-005056861309	Children & Families First - Wilmington, DE - VTC Room
510D8B7B-8AE4-E411-9CF1-005056861309	Robert Wood Johnson University Hospital - New Brunswick, NJ - Kirkpatrick Street - Wellness Center
3EADE83D-11E5-E411-9CF1-005056861309	The Hub - Cira Center - I/J Cooke
96279127-31E5-E411-9CF1-005056861309	Capital Blue Cross - Harrisburg, PA - Training Room 1S
B2CFEB0A-32E5-E411-9CF1-005056861309	University of Pennsylvania - Stellar Chance 104
D712F811-4FE7-E411-9CF1-005056861309	AACR - Phila - Executive Conference Room
A3F737E4-56E7-E411-9CF1-005056861309	VH-334
CA0B0072-70E7-E411-9CF1-005056861309	Montgomery McCracken - Philadelphia - Room 2826
91C06429-72E7-E411-9CF1-005056861309	ARI Fleet Management - Auto Truck Group - Bartlett, IL - VTC Room
238F6997-74E7-E411-9CF1-005056861309	DaVita - Malvern - Village Room (1230)
86A1A334-76E7-E411-9CF1-005056861309	PECO - Plymouth Meeting - DOC - OCC
62AC3D46-76E7-E411-9CF1-005056861309	UPHS - Founders Building - 6th Floor Divisible Conference Room (A/B)
826FEC39-78E7-E411-9CF1-005056861309	TMG Health - King of Prussia - King of Prussia 3
223A28DD-79E7-E411-9CF1-005056861309	Cadbury Senior Services - Cherry Hill
E26B31A2-7DE7-E411-9CF1-005056861309	UPHS - Founders Building - 6th Floor Cyto 9HD Scope Room
A2BEE46F-80E7-E411-9CF1-005056861309	Commonwealth Connections Academy - Harrisburg - Midtown Boardroom
DEF3E69E-87E7-E411-9CF1-005056861309	DTS - Aimai
35A87221-8BE7-E411-9CF1-005056861309	Auralink Universal Client Room (DEMO)
B8A27631-97E7-E411-9CF1-005056861309	Endo Pharmaceuticals - Malvern, PA - Training Room B1014 and B1015
67684E44-9CE7-E411-9CF1-005056861309	Delaware Valley College - Doylestown - Classroom 102
A0EC31CB-9CE7-E411-9CF1-005056861309	Delaware Valley College - Doylestown - Classroom 201 and Seminar Room 200
9056E0D7-9DE7-E411-9CF1-005056861309	Delaware Valley College - Doylestown - Auditorium, Lobby, Lounge, Outside
47B7A4F5-AEE7-E411-9CF1-005056861309	Sallie Mae - Utah - Multipurpose Room 602
42F34882-31E8-E411-9CF1-005056861309	Braskem - Philadelphia - Boardroom 28-2
F2D1306C-3FE8-E411-9CF1-005056861309	Danella Companies - Auralink
7DC29DCF-40E8-E411-9CF1-005056861309	WW-Surplus
357406B9-43E8-E411-9CF1-005056861309	Tyco Fire Suppression - Lansdale - Global Conference Room
556EAEB7-46E8-E411-9CF1-005056861309	Versa Capital - Philadelphia - Room D
EA36E57D-67E8-E411-9CF1-005056861309	Gift of Life - Philadelphia - Barker/Bennet Divisible Room 423 A/B
398C0398-69E8-E411-9CF1-005056861309	Sallie Mae - Utah - Multipurpose Room 602
FDAFBD90-6AE8-E411-9CF1-005056861309	Ballard Spahr - Philadelphia - Conference Room Eleven (4824)
0F431E87-78E8-E411-9CF1-005056861309	Auralink Universal Client Room (DEMO)
BDD1263C-F7E8-E411-9CF1-005056861309	K & L Gates - Chicago - Work Room 3205
7EDF88BB-03E9-E411-9CF1-005056861309	Lutheran Church of St. Andrew's Sanctuary
A788B6ED-05E9-E411-9CF1-005056861309	Connections Education - Columbia MD - Excecutive Conference Room
D53FDB7F-0CE9-E411-9CF1-005056861309	Wakefern - NJ - CISD Room 919 (SFS)
